sp;long;lat
Marmosops_incanus;-41.838894;-20.5166672
Marmosops_incanus;-43.8575;-20.499722
Marmosops_incanus;-41.70305556;-20.49722222
Marmosops_incanus;-41.413056;-20.464167
Marmosops_incanus;-40.746111;-20.40556
Marmosops_incanus;-40.96666667;-20.4
Marmosops_incanus;-41.73166667;-20.39638889
Marmosops_incanus;-40.46833333;-20.37916667
Marmosops_incanus;-40.465;-20.37916667
Marmosops_incanus;-40.45805556;-20.37888889
Marmosops_incanus;-43.4161;-20.3778
Marmosops_incanus;-40.44166667;-20.37694444
Marmosops_incanus;-40.45833333;-20.37694444
Marmosops_incanus;-40.659167;-20.363333
Marmosops_incanus;-40.49444444;-20.34944444
Marmosops_incanus;-40.337778;-20.319444
Marmosops_incanus;-42.4775;-20.3011
Marmosops_incanus;-40.52194444;-20.28111111
Marmosops_incanus;-40.51138889;-20.28111111
Marmosops_incanus;-40.42;-20.263889
Marmosops_incanus;-43.8014;-20.2533
Marmosops_incanus;-40.61173;-20.14206
Marmosops_incanus;-40.6144;-20.13924
Marmosops_incanus;-40.307778;-20.128611
Marmosops_incanus;-43.8467;-19.9856
Marmosops_incanus;-40.54;-19.96944444
Marmosops_incanus;-40.52666667;-19.96944444
Marmosops_incanus;-40.53972222;-19.965
Marmosops_incanus;-40.53944444;-19.965
Marmosops_incanus;-40.53944;-19.965
Marmosops_incanus;-40.54;-19.965
Marmosops_incanus;-40.52722222;-19.965
Marmosops_incanus;-40.52694444;-19.965
Marmosops_incanus;-43.4153;-19.9594
Marmosops_incanus;-40.525;-19.95277778
Marmosops_incanus;-40.50833333;-19.95277778
Marmosops_incanus;-40.6003;-19.9356
Marmosops_incanus;-40.600278;-19.935556
Marmosops_incanus;-43.9378;-19.9208
Marmosops_incanus;-43.6697;-19.88
Marmosops_incanus;-40.533333;-19.865556
Marmosops_incanus;-41.8333333;-19.8333333
Marmosops_incanus;-40.369722;-19.831944
Marmosops_incanus;-42.65;-19.7166667
Marmosops_incanus;-42.65;-19.71666667
Marmosops_incanus;-40.14722;-19.5555
Marmosops_incanus;-40.14527;-19.5555
Marmosops_incanus;-40.72222;-19.391111
Marmosops_incanus;-40.71944;-19.391111
Marmosops_incanus;-40.722;-19.3911
Marmosops_incanus;-40.76972222;-19.2375
Marmosops_incanus;-40.79694444;-19.2375
Marmosops_incanus;-40.73833333;-19.22583333
Marmosops_incanus;-40.76166667;-19.22583333
Marmosops_incanus;-40.8514;-19.225
Marmosops_incanus;-40.81667;-19.22182
Marmosops_incanus;-40.81724;-19.21522
Marmosops_incanus;-40.81923;-19.20995
Marmosops_incanus;-40.77138889;-19.20444444
Marmosops_incanus;-40.79527778;-19.20444444
Marmosops_incanus;-40.978;-19.1969
Marmosops_incanus;-40.7028;-19.15139
Marmosops_incanus;-39.95;-19.13333333
Marmosops_incanus;-40.71972222;-18.97972222
Marmosops_incanus;-40.74694444;-18.97972222
Marmosops_incanus;-40.72027778;-18.97777778
Marmosops_incanus;-40.74638889;-18.97777778
Marmosops_incanus;-40.82055556;-18.97333333
Marmosops_incanus;-40.76277778;-18.97333333
Marmosops_incanus;-40.77055556;-18.97333333
Marmosops_incanus;-40.81277778;-18.97333333
Marmosops_incanus;-40.82416667;-18.91611111
Marmosops_incanus;-40.80916667;-18.91611111
Marmosops_incanus;-40.82666667;-18.88972222
Marmosops_incanus;-40.80666667;-18.88972222
Marmosops_incanus;-40.78611111;-18.87472222
Marmosops_incanus;-40.81388889;-18.87472222
Marmosops_incanus;-40.14166;-18.37055
Marmosops_incanus;-40.2133;-18.3703
Marmosops_incanus;-40.13888;-18.36916
Marmosops_incanus;-40.14972;-18.36166
Marmosops_incanus;-40.16638;-18.36166
Marmosops_incanus;-40.16472;-18.35666
Marmosops_incanus;-40.16611;-18.35666
Marmosops_incanus;-39.84417;-18.35528
Marmosops_incanus;-39.84416667;-18.35527778
Marmosops_incanus;-39.8225;-18.35527778
Marmosops_incanus;-40.12611;-18.32444
Marmosops_incanus;-40.16472;-18.30583
Marmosops_incanus;-43.3833333;-18.15
Marmosops_incanus;-42.7666667;-17.1333333
Marmosops_incanus;-43.815;-17.1078
Marmosops_incanus;-42.2;-16.6
Marmosops_incanus;-41.745;-15.6133
Marmosops_incanus;-44.3617;-15.4881
Marmosops_incanus;-39;-15.35
Marmosops_incanus;-42.144;-15.3136
Marmosops_incanus;-41.2613889;-12.8016667
Marmosops_incanus;-41.26138889;-12.80166667
Metachirus_nudicaudatus;-47.919722;-24.38
Metachirus_nudicaudatus;-48.833333;-24.2166667
Metachirus_nudicaudatus;-45.1166667;-23.4166667
Metachirus_nudicaudatus;-45.66667;-23.366667
Metachirus_nudicaudatus;-44.713056;-23.218056
Metachirus_nudicaudatus;-46.549722;-23.110278
Metachirus_nudicaudatus;-41.25411;-21.1311
Metachirus_nudicaudatus;-41.67083;-20.95806
Metachirus_nudicaudatus;-40.645556;-20.805833
Metachirus_nudicaudatus;-40.46138889;-20.38888889
Metachirus_nudicaudatus;-40.43861111;-20.38888889
Metachirus_nudicaudatus;-40.465;-20.37916667
Metachirus_nudicaudatus;-40.46833333;-20.37916667
Metachirus_nudicaudatus;-40.45805556;-20.37888889
Metachirus_nudicaudatus;-40.44166667;-20.37694444
Metachirus_nudicaudatus;-40.45833333;-20.37694444
Metachirus_nudicaudatus;-40.659167;-20.363333
Metachirus_nudicaudatus;-40.33;-20.3
Metachirus_nudicaudatus;-40.51138889;-20.28111111
Metachirus_nudicaudatus;-40.52194444;-20.28111111
Metachirus_nudicaudatus;-40.42;-20.263889
Metachirus_nudicaudatus;-40.54;-19.96944444
Metachirus_nudicaudatus;-40.52666667;-19.96944444
Metachirus_nudicaudatus;-40.52694444;-19.965
Metachirus_nudicaudatus;-40.52722222;-19.965
Metachirus_nudicaudatus;-40.53944444;-19.965
Metachirus_nudicaudatus;-40.53972222;-19.965
Metachirus_nudicaudatus;-40.54;-19.965
Metachirus_nudicaudatus;-40.8;-19.84
Metachirus_nudicaudatus;-40.1666667;-19.8333333
Metachirus_nudicaudatus;-40.17444444;-19.81277778
Metachirus_nudicaudatus;-40.12833333;-19.79138889
Metachirus_nudicaudatus;-42.65;-19.7166667
Metachirus_nudicaudatus;-42.65;-19.71666667
Metachirus_nudicaudatus;-39.78613;-19.55822
Metachirus_nudicaudatus;-40.14722;-19.5555
Metachirus_nudicaudatus;-40.72222;-19.391111
Metachirus_nudicaudatus;-40.76166667;-19.22583333
Metachirus_nudicaudatus;-40.73833333;-19.22583333
Metachirus_nudicaudatus;-40.77138889;-19.20444444
Metachirus_nudicaudatus;-40.79527778;-19.20444444
Metachirus_nudicaudatus;-40.85023;-19.16758
Metachirus_nudicaudatus;-40.74694444;-18.97972222
Metachirus_nudicaudatus;-40.71972222;-18.97972222
Metachirus_nudicaudatus;-40.74638889;-18.97777778
Metachirus_nudicaudatus;-40.72027778;-18.97777778
Metachirus_nudicaudatus;-40.77055556;-18.97333333
Metachirus_nudicaudatus;-40.76277778;-18.97333333
Metachirus_nudicaudatus;-39.732222;-18.593333
Metachirus_nudicaudatus;-39.56472222;-17.97555556
Metachirus_nudicaudatus;-39.53527778;-17.97555556
Metachirus_nudicaudatus;-39.56444444;-17.97527778
Metachirus_nudicaudatus;-39.53555556;-17.97527778
Metachirus_nudicaudatus;-39.22222222;-17.74972222
Metachirus_nudicaudatus;-42.7666667;-17.1333333
Metachirus_nudicaudatus;-39.495833;-15.419167
Monodelphis_americana;-50.5836;-29.4481
Monodelphis_americana;-45.69722;-23.430278
Monodelphis_americana;-45.2775;-23.208333
Monodelphis_americana;-45.291667;-23.171667
Monodelphis_americana;-40.721944;-20.837778
Monodelphis_americana;-40.645556;-20.805833
Monodelphis_americana;-40.511;-20.658
Monodelphis_americana;-41.184722;-20.603611
Monodelphis_americana;-40.8;-20.53
Monodelphis_americana;-40.43861111;-20.38888889
Monodelphis_americana;-40.45805556;-20.37888889
Monodelphis_americana;-40.51138889;-20.28111111
Monodelphis_americana;-40.53944444;-19.965
Monodelphis_americana;-40.54;-19.965
Monodelphis_americana;-40.52;-19.96
Monodelphis_americana;-40.600278;-19.935556
Monodelphis_americana;-43.658972;-19.817861
Monodelphis_americana;-42.139167;-19.789722
Monodelphis_americana;-40.14722;-19.5555
Monodelphis_americana;-40.722;-19.3911
Monodelphis_americana;-40.45;-18.96
Monodelphis_americana;-40.14166667;-18.37055556
Monodelphis_americana;-40.14166;-18.37055
Monodelphis_americana;-40.16472;-18.35666
Monodelphis_americana;-40.12611;-18.32444
Monodelphis_americana;-39.4958;-15.4192
Monodelphis_americana;-39.7611111;-15.25166667
Monodelphis_iheringi;-46.3525;-23.3775
Monodelphis_iheringi;-43.498333;-22.665556
Monodelphis_iheringi;-43.516111;-22.661667
Monodelphis_iheringi;-43.830833;-22.649722
Monodelphis_iheringi;-40.8;-20.53
Monodelphis_iheringi;-41.70305556;-20.49722222
Monodelphis_iheringi;-40.51138889;-20.28111111
Monodelphis_scalops;-49.6242;-25.4908
Monodelphis_scalops;-48.34;-24
Monodelphis_scalops;-47.99;-23.87
Monodelphis_scalops;-46.923081;-23.231486
Monodelphis_scalops;-41.70305556;-20.49722222
Monodelphis_scalops;-42;-20.13333333
Monodelphis_scalops;-40.600278;-19.935556
Necromys_lasiurus;-47.99257;-24.6684
Necromys_lasiurus;-45.277222;-23.208889
Necromys_lasiurus;-45.278611;-23.207778
Necromys_lasiurus;-44.849167;-22.549444
Necromys_lasiurus;-43.47579;-19.89281
Necromys_lasiurus;-40.77556;-19.79917
Necromys_lasiurus;-42.65;-19.7166667
Necromys_lasiurus;-42.65;-19.71666667
Necromys_lasiurus;-40.14722;-19.5555
Necromys_lasiurus;-40.14527;-19.5555
Necromys_lasiurus;-43.456111;-18.960556
Necromys_lasiurus;-40.81388889;-18.87472222
Necromys_lasiurus;-40.78611111;-18.87472222
Necromys_lasiurus;-39.550833;-18.86389
Necromys_lasiurus;-40.14166;-18.37055
Necromys_lasiurus;-39.8225;-18.35527778
Necromys_lasiurus;-40.12611;-18.32444
Necromys_lasiurus;-39.7611111;-15.25166667
Necromys_lasiurus;-39.833333;-11.7166667
Nectomys_squamipes;-47.96667;-25.13333
Nectomys_squamipes;-47.919722;-24.38
Nectomys_squamipes;-48.4166667;-24.3333333
Nectomys_squamipes;-46.419722;-23.89
Nectomys_squamipes;-45.9;-23.65
Nectomys_squamipes;-47.6280556;-23.4352778
Nectomys_squamipes;-45.1166667;-23.4166667
Nectomys_squamipes;-45.125;-23.35833
Nectomys_squamipes;-51.1628;-23.3103
Nectomys_squamipes;-46.549722;-23.110278
Nectomys_squamipes;-48.119722;-22.280278
Nectomys_squamipes;-48.75;-22.16667
Nectomys_squamipes;-46.5614;-21.7878
Nectomys_squamipes;-42.1803;-21.5394
Nectomys_squamipes;-41.71917;-21.425
Nectomys_squamipes;-41.67083;-20.95806
Nectomys_squamipes;-40.645556;-20.805833
Nectomys_squamipes;-40.511;-20.658
Nectomys_squamipes;-41.184722;-20.603611
Nectomys_squamipes;-41.1847;-20.6036
Nectomys_squamipes;-41.6672;-20.5414
Nectomys_squamipes;-41.70305556;-20.49722222
Nectomys_squamipes;-40.746111;-20.40556
Nectomys_squamipes;-40.46138889;-20.38888889
Nectomys_squamipes;-40.43861111;-20.38888889
Nectomys_squamipes;-40.46833333;-20.37916667
Nectomys_squamipes;-40.465;-20.37916667
Nectomys_squamipes;-40.46805556;-20.37888889
Nectomys_squamipes;-40.45805556;-20.37888889
Nectomys_squamipes;-40.47277778;-20.35916667
Nectomys_squamipes;-40.46055556;-20.35916667
Nectomys_squamipes;-40.49444444;-20.34944444
Nectomys_squamipes;-40.50555556;-20.34944444
Nectomys_squamipes;-41.134722;-20.339722
Nectomys_squamipes;-41.1347;-20.3397
Nectomys_squamipes;-40.52194444;-20.28111111
Nectomys_squamipes;-40.51138889;-20.28111111
Nectomys_squamipes;-40.42;-20.263889
Nectomys_squamipes;-40.23333;-20.23333
Nectomys_squamipes;-40.3078;-20.1286
Nectomys_squamipes;-40.5297;-20.1006
Nectomys_squamipes;-40.54;-19.965
Nectomys_squamipes;-40.53944444;-19.965
Nectomys_squamipes;-40.53944;-19.965
Nectomys_squamipes;-40.52722222;-19.965
Nectomys_squamipes;-40.600278;-19.935556
Nectomys_squamipes;-40.516667;-19.933333
Nectomys_squamipes;-40.369722;-19.831944
Nectomys_squamipes;-40.2733;-19.8203
Nectomys_squamipes;-42.65;-19.7166667
Nectomys_squamipes;-42.65;-19.71666667
Nectomys_squamipes;-39.78613;-19.55822
Nectomys_squamipes;-40.72222;-19.391111
Nectomys_squamipes;-40.722;-19.3911
Nectomys_squamipes;-40.978;-19.1969
Nectomys_squamipes;-40.85073;-19.1738
Nectomys_squamipes;-40.84588;-19.16943
Nectomys_squamipes;-40.71972222;-18.97972222
Nectomys_squamipes;-40.74694444;-18.97972222
Nectomys_squamipes;-40.81388889;-18.87472222
Nectomys_squamipes;-40.78611111;-18.87472222
Nectomys_squamipes;-39.8225;-18.35527778
Nectomys_squamipes;-39.84416667;-18.35527778
Nectomys_squamipes;-43.3833333;-18.15
Nectomys_squamipes;-39.56472222;-17.97555556
Nectomys_squamipes;-39.53527778;-17.97555556
Nectomys_squamipes;-39.53555556;-17.97527778
Nectomys_squamipes;-39.56444444;-17.97527778
Nectomys_squamipes;-40.2638889;-17.87888889
Nectomys_squamipes;-40.694444;-17.87888889
Nectomys_squamipes;-39.495833;-15.419167
Nectomys_squamipes;-39.8333333;-15.28333333
Nectomys_squamipes;-39.833333;-15.2833333
Nectomys_squamipes;-39.7611111;-15.25166667
Nectomys_squamipes;-38.7119;-12.5467
Oecomys_catherinae;-48.4166667;-24.3333333
Oecomys_catherinae;-41.71917;-21.425
Oecomys_catherinae;-40.43861111;-20.38888889
Oecomys_catherinae;-40.46138889;-20.38888889
Oecomys_catherinae;-40.51138889;-20.28111111
Oecomys_catherinae;-40.52194444;-20.28111111
Oecomys_catherinae;-40.53166667;-19.96722222
Oecomys_catherinae;-40.535;-19.96722222
Oecomys_catherinae;-40.50833333;-19.95277778
Oecomys_catherinae;-40.525;-19.95277778
Oecomys_catherinae;-40.79527778;-19.20444444
Oecomys_catherinae;-40.77138889;-19.20444444
Oecomys_catherinae;-40.74694444;-18.97972222
Oecomys_catherinae;-40.71972222;-18.97972222
Oecomys_catherinae;-40.72027778;-18.97777778
Oecomys_catherinae;-40.74638889;-18.97777778
Oecomys_catherinae;-40.77055556;-18.97333333
Oecomys_catherinae;-40.76277778;-18.97333333
Oecomys_catherinae;-40.74055556;-18.97
Oecomys_catherinae;-40.75944444;-18.97
Oecomys_catherinae;-40.82666667;-18.88972222
Oecomys_catherinae;-40.80666667;-18.88972222
Oecomys_catherinae;-40.81388889;-18.87472222
Oecomys_catherinae;-40.78611111;-18.87472222
Oecomys_catherinae;-39.4958;-15.4192
Oecomys_catherinae;-39.7611111;-15.25166667
Oligoryzomys_flavescens;-50.5836;-29.4481
Oligoryzomys_flavescens;-48.34;-24
Oligoryzomys_flavescens;-46.351944;-23.376944
Oligoryzomys_flavescens;-46.353611;-23.367222
Oligoryzomys_flavescens;-51.1628;-23.3103
Oligoryzomys_flavescens;-51.481;-23.2692
Oligoryzomys_flavescens;-45.316944;-23.261389
Oligoryzomys_flavescens;-46.278;-23.249444
Oligoryzomys_flavescens;-45.376111;-23.178333
Oligoryzomys_flavescens;-45.375;-23.176944
Oligoryzomys_flavescens;-45.29;-23.173889
Oligoryzomys_flavescens;-45.833056;-23.125556
Oligoryzomys_flavescens;-44.859444;-22.548889
Oligoryzomys_flavescens;-47.61;-21.9
Oligoryzomys_flavescens;-46.5614;-21.7878
Oligoryzomys_flavescens;-41.73494;-20.39636
Oligoryzomys_nigripes;-52.384217;-31.246733
Oligoryzomys_nigripes;-52.74333;-27.645017
Oligoryzomys_nigripes;-52.13555;-27.48775
Oligoryzomys_nigripes;-52.135;-27.4649
Oligoryzomys_nigripes;-52.22415;-27.45917
Oligoryzomys_nigripes;-51.286083;-26.888967
Oligoryzomys_nigripes;-52.408017;-26.784
Oligoryzomys_nigripes;-51.310783;-26.541767
Oligoryzomys_nigripes;-49.6242;-25.4908
Oligoryzomys_nigripes;-51.228617;-25.3502
Oligoryzomys_nigripes;-48.875983;-25.13955
Oligoryzomys_nigripes;-47.550667;-24.705833
Oligoryzomys_nigripes;-47.99262;-24.6682
Oligoryzomys_nigripes;-47.99204;-24.6649
Oligoryzomys_nigripes;-50.60775;-24.313028
Oligoryzomys_nigripes;-50.606611;-24.299944
Oligoryzomys_nigripes;-53.714717;-24.2808
Oligoryzomys_nigripes;-53.71755;-24.265417
Oligoryzomys_nigripes;-53.7086;-24.2519
Oligoryzomys_nigripes;-50.542028;-24.221583
Oligoryzomys_nigripes;-50.53855;-24.219617
Oligoryzomys_nigripes;-48.34;-24
Oligoryzomys_nigripes;-47.68333;-23.931667
Oligoryzomys_nigripes;-47.138056;-23.833
Oligoryzomys_nigripes;-46.471111;-23.646111
Oligoryzomys_nigripes;-46.919167;-23.603889
Oligoryzomys_nigripes;-46.184583;-23.511967
Oligoryzomys_nigripes;-49.51;-23.388333
Oligoryzomys_nigripes;-45.125;-23.35833
Oligoryzomys_nigripes;-46.795317;-23.28983
Oligoryzomys_nigripes;-46.934556;-23.239336
Oligoryzomys_nigripes;-46.9333;-23.237978
Oligoryzomys_nigripes;-46.932947;-23.237494
Oligoryzomys_nigripes;-46.931886;-23.2372
Oligoryzomys_nigripes;-46.913611;-23.224722
Oligoryzomys_nigripes;-45.291389;-23.171389
Oligoryzomys_nigripes;-45.7;-23.100278
Oligoryzomys_nigripes;-48.445;-22.885833
Oligoryzomys_nigripes;-47.151667;-22.643333
Oligoryzomys_nigripes;-44.65;-22.574722
Oligoryzomys_nigripes;-47.83333;-22.55
Oligoryzomys_nigripes;-44.3375;-22.483056
Oligoryzomys_nigripes;-46.783;-22.199867
Oligoryzomys_nigripes;-47.890833;-22.175
Oligoryzomys_nigripes;-51.235556;-22.12222
Oligoryzomys_nigripes;-48.1585;-21.949183
Oligoryzomys_nigripes;-48.190717;-21.916283
Oligoryzomys_nigripes;-47.78845;-21.42517
Oligoryzomys_nigripes;-48.228333;-21.36
Oligoryzomys_nigripes;-47.729444;-21.340278
Oligoryzomys_nigripes;-47.169722;-21.282778
Oligoryzomys_nigripes;-47.304167;-21.275278
Oligoryzomys_nigripes;-48.496389;-21.261111
Oligoryzomys_nigripes;-47.865917;-21.143067
Oligoryzomys_nigripes;-47.990278;-21.137778
Oligoryzomys_nigripes;-47.585;-20.891111
Oligoryzomys_nigripes;-47.809367;-20.729567
Oligoryzomys_nigripes;-48.17725;-20.674933
Oligoryzomys_nigripes;-47.475317;-20.669317
Oligoryzomys_nigripes;-46.53235;-20.641083
Oligoryzomys_nigripes;-41.184722;-20.603611
Oligoryzomys_nigripes;-47.838056;-20.515278
Oligoryzomys_nigripes;-41.70305556;-20.49722222
Oligoryzomys_nigripes;-41.73028;-20.49722
Oligoryzomys_nigripes;-41.73166667;-20.39638889
Oligoryzomys_nigripes;-41.73494;-20.39636
Oligoryzomys_nigripes;-40.51138889;-20.28111111
Oligoryzomys_nigripes;-40.52194444;-20.28111111
Oligoryzomys_nigripes;-40.54;-19.965
Oligoryzomys_nigripes;-40.53944444;-19.965
Oligoryzomys_nigripes;-40.600278;-19.935556
Oligoryzomys_nigripes;-43.48843;-19.88496
Oligoryzomys_nigripes;-40.77402;-19.80168
Oligoryzomys_nigripes;-40.77557;-19.79918
Oligoryzomys_nigripes;-40.77556;-19.79917
Oligoryzomys_nigripes;-47.879633;-19.727967
Oligoryzomys_nigripes;-46.48889;-19.311111
Oligoryzomys_nigripes;-48.278517;-18.880833
Oligoryzomys_nigripes;-40.78611111;-18.87472222
Oligoryzomys_nigripes;-40.81388889;-18.87472222
Oligoryzomys_nigripes;-48.66735;-18.68145
Oligoryzomys_nigripes;-39.7611111;-15.25166667
Oxymycterus_dasytrichus;-48.4166667;-24.3333333
Oxymycterus_dasytrichus;-41.838946;-20.5166724
Oxymycterus_dasytrichus;-41.838945;-20.5166723
Oxymycterus_dasytrichus;-40.45805556;-20.37888889
Oxymycterus_dasytrichus;-40.53944444;-19.965
Oxymycterus_dasytrichus;-40.52;-19.96
Oxymycterus_dasytrichus;-40.78611111;-18.87472222
Oxymycterus_quaestor;-52.13555;-27.48775
Oxymycterus_quaestor;-52.135;-27.4649
Oxymycterus_quaestor;-52.22415;-27.45917
Oxymycterus_quaestor;-51.286083;-26.888967
Oxymycterus_quaestor;-51.310783;-26.541767
Oxymycterus_quaestor;-51.228617;-25.3502
Oxymycterus_quaestor;-48.875983;-25.13955
Oxymycterus_quaestor;-47.68333;-23.931667
Oxymycterus_quaestor;-46.919167;-23.603889
Oxymycterus_quaestor;-46.184583;-23.511967
Oxymycterus_quaestor;-39.75;-13.53
Philander_frenatus;-54.4616667;-25.6277778
Philander_frenatus;-48.36;-24.9
Philander_frenatus;-47.98597;-24.664
Philander_frenatus;-48.4166667;-24.3333333
Philander_frenatus;-48.34;-24
Philander_frenatus;-47.99;-23.87
Philander_frenatus;-45.35;-23.8166667
Philander_frenatus;-45.9;-23.65
Philander_frenatus;-45.125;-23.35833
Philander_frenatus;-44.6666667;-22.6666667
Philander_frenatus;-44.2;-22.23333333
Philander_frenatus;-41.70111;-21.3333
Philander_frenatus;-41.25411;-21.1311
Philander_frenatus;-40.833889;-21.11111
Philander_frenatus;-40.60149;-20.9096
Philander_frenatus;-40.645556;-20.805833
Philander_frenatus;-41.184722;-20.603611
Philander_frenatus;-40.8;-20.53
Philander_frenatus;-41.83444;-20.518861
Philander_frenatus;-41.838918;-20.5166696
Philander_frenatus;-41.838917;-20.5166695
Philander_frenatus;-41.838916;-20.5166694
Philander_frenatus;-41.838906;-20.5166684
Philander_frenatus;-41.838904;-20.5166682
Philander_frenatus;-41.83889;-20.5166668
Philander_frenatus;-41.60833;-20.505806
Philander_frenatus;-41.70305556;-20.49722222
Philander_frenatus;-40.96666667;-20.4
Philander_frenatus;-41.73166667;-20.39638889
Philander_frenatus;-40.45805556;-20.37888889
Philander_frenatus;-40.46055556;-20.35916667
Philander_frenatus;-40.51138889;-20.28111111
Philander_frenatus;-40.52194444;-20.28111111
Philander_frenatus;-40.42;-20.263889
Philander_frenatus;-42;-20.13333333
Philander_frenatus;-40.3078;-20.1286
Philander_frenatus;-40.5297;-20.1006
Philander_frenatus;-40.54;-19.965
Philander_frenatus;-40.53944444;-19.965
Philander_frenatus;-40.52694444;-19.965
Philander_frenatus;-40.52722222;-19.965
Philander_frenatus;-40.53972222;-19.965
Philander_frenatus;-40.600278;-19.935556
Philander_frenatus;-40.6;-19.9166667
Philander_frenatus;-40.77557;-19.79918
Philander_frenatus;-42.139167;-19.789722
Philander_frenatus;-40.79694444;-19.2375
Philander_frenatus;-40.76972222;-19.2375
Philander_frenatus;-40.85073;-19.1738
Philander_frenatus;-40.84658;-19.16543
Philander_frenatus;-40.80666667;-18.88972222
Philander_frenatus;-40.82666667;-18.88972222
Philander_frenatus;-40.78611111;-18.87472222
Philander_frenatus;-40.81388889;-18.87472222
Philander_frenatus;-39;-15.35
Phyllomys_pattoni;-40.46055556;-20.35916667
Phyllomys_pattoni;-40.33;-20.3
Phyllomys_pattoni;-40.51138889;-20.28111111
Phyllomys_pattoni;-40.52194444;-20.28111111
Phyllomys_pattoni;-40.42;-20.263889
Phyllomys_pattoni;-40.54;-19.965
Phyllomys_pattoni;-40.53972222;-19.965
Phyllomys_pattoni;-40.52722222;-19.965
Phyllomys_pattoni;-40.53944444;-19.965
Phyllomys_pattoni;-40.52694444;-19.965
Phyllomys_pattoni;-39.98158056;-19.53129167
Phyllomys_pattoni;-40.72222;-19.391111
Phyllomys_pattoni;-40.79527778;-19.20444444
Phyllomys_pattoni;-40.77138889;-19.20444444
Phyllomys_pattoni;-39.95;-19.13333333
Phyllomys_pattoni;-39.56444444;-17.97527778
Phyllomys_pattoni;-39.53555556;-17.97527778
Phyllomys_pattoni;-39.26361111;-17.80166667
Phyllomys_pattoni;-39.23611111;-17.79444444
Phyllomys_pattoni;-39.26388889;-17.79444444
Phyllomys_pattoni;-39.20527778;-17.75805556
Phyllomys_pattoni;-39.22805556;-17.75805556
Phyllomys_pattoni;-39.255;-17.75333333
Phyllomys_pattoni;-39.24388889;-17.72777778
Phyllomys_pattoni;-39.25611111;-17.72777778
Phyllomys_pattoni;-39.25972222;-17.725
Pseudoryzomys_simplex;-47.890833;-22.175
Pseudoryzomys_simplex;-48.37222;-21.225
Pseudoryzomys_simplex;-47.585;-20.891111
Pseudoryzomys_simplex;-47.809367;-20.729567
Pseudoryzomys_simplex;-48.17725;-20.674933
Pseudoryzomys_simplex;-47.475317;-20.669317
Pseudoryzomys_simplex;-47.879633;-19.727967
Pseudoryzomys_simplex;-48.278517;-18.880833
Pseudoryzomys_simplex;-48.66735;-18.68145
Rhipidomys_macrurus;-55.31;-22.2797222
Rhipidomys_macrurus;-47.70805556;-19.17083333
Rhipidomys_macrurus;-47.7080556;-19.1708333
Rhipidomys_macrurus;-47.7394444;-19.1305556
Rhipidomys_macrurus;-47.73944444;-19.13055556
Rhipidomys_macrurus;-47.73138889;-19.11944444
Rhipidomys_macrurus;-47.7313889;-19.1194444
Rhipidomys_macrurus;-42.2;-16.6
Rhipidomys_macrurus;-41.2613889;-12.8016667
Rhipidomys_macrurus;-41.26138889;-12.80166667
Rhipidomys_mastacalis;-48.4166667;-24.3333333
Rhipidomys_mastacalis;-45.9;-23.65
Rhipidomys_mastacalis;-46.184583;-23.511967
Rhipidomys_mastacalis;-47.78845;-21.42517
Rhipidomys_mastacalis;-44.318056;-21.21944
Rhipidomys_mastacalis;-47.865917;-21.143067
Rhipidomys_mastacalis;-41.25411;-21.1311
Rhipidomys_mastacalis;-46.53235;-20.641083
Rhipidomys_mastacalis;-41.70305556;-20.49722222
Rhipidomys_mastacalis;-41.73028;-20.49722
Rhipidomys_mastacalis;-40.45833333;-20.37694444
Rhipidomys_mastacalis;-40.44166667;-20.37694444
Rhipidomys_mastacalis;-40.2925;-20.329722
Rhipidomys_mastacalis;-40.51138889;-20.28111111
Rhipidomys_mastacalis;-40.52194444;-20.28111111
Rhipidomys_mastacalis;-40.53944444;-19.965
Rhipidomys_mastacalis;-40.54;-19.965
Rhipidomys_mastacalis;-40.600278;-19.935556
Rhipidomys_mastacalis;-40.369722;-19.831944
Rhipidomys_mastacalis;-42.65;-19.7166667
Rhipidomys_mastacalis;-40.14725;-19.5556
Rhipidomys_mastacalis;-40.14722;-19.5555
Rhipidomys_mastacalis;-40.72222;-19.391111
Rhipidomys_mastacalis;-46.48889;-19.311111
Rhipidomys_mastacalis;-40.81724;-19.21522
Rhipidomys_mastacalis;-40.71972222;-18.97972222
Rhipidomys_mastacalis;-40.74638889;-18.97777778
Rhipidomys_mastacalis;-40.77055556;-18.97333333
Rhipidomys_mastacalis;-40.76277778;-18.97333333
Rhipidomys_mastacalis;-40.761;-18.9056
Rhipidomys_mastacalis;-43.3833333;-18.15
Rhipidomys_mastacalis;-39.53555556;-17.97527778
Rhipidomys_mastacalis;-39.56444444;-17.97527778
Rhipidomys_mastacalis;-42.7666667;-17.1333333
Rhipidomys_mastacalis;-39;-15.35
Rhipidomys_mastacalis;-39.60272;-15.2706
Rhipidomys_mastacalis;-39.7339;-14.1372
Rhipidomys_mastacalis;-39.75;-13.53
Sooretamys_angouya;-50.5836;-29.4481
Sooretamys_angouya;-53.1808;-25.4189
Sooretamys_angouya;-48.4166667;-24.3333333
Sooretamys_angouya;-45.9;-23.65
Sooretamys_angouya;-45.125;-23.35833
Sooretamys_angouya;-44.85;-22.38333333
Sooretamys_angouya;-41.6944;-20.671389
